STABREV,STATE,State-County-Code,POVERTY_RATE,YEAR
CO,08,08083,16.4,2011
CO,08,08085,16.6,2011
CO,08,08087,15.3,2011
CO,08,08089,23.9,2011
CO,08,08091,9.8,2011
CO,08,08093,9.9,2011
CO,08,08095,12.4,2011
CO,08,08097,7.5,2011
CO,08,08099,21.0,2011
CO,08,08101,19.0,2011
CO,08,08103,10.1,2011
CO,08,08105,18.5,2011
CO,08,08107,8.7,2011
CO,08,08109,29.7,2011
CO,08,08111,18.0,2011
CO,08,08113,11.1,2011
CO,08,08115,13.8,2011
CO,08,08117,10.5,2011
CO,08,08119,9.3,2011
CO,08,08121,12.6,2011
CO,08,08123,14.4,2011
CO,08,08125,13.6,2011
CT,09,09001,9.4,2011
CT,09,09003,12.4,2011
CT,09,09005,7.8,2011
CT,09,09007,6.7,2011
CT,09,09009,12.9,2011
CT,09,09011,9.0,2011
CT,09,09013,8.0,2011
CT,09,09015,10.6,2011
DE,10,10001,14.9,2011
DE,10,10003,12.0,2011
DE,10,10005,12.4,2011
DC,11,11001,19.1,2011
FL,12,12001,23.5,2011
FL,12,12003,18.6,2011
FL,12,12005,14.4,2011
FL,12,12007,23.1,2011
FL,12,12009,14.2,2011
FL,12,12011,14.9,2011
FL,12,12013,25.9,2011
FL,12,12015,13.2,2011
FL,12,12017,17.3,2011
FL,12,12019,10.9,2011
FL,12,12021,16.2,2011
FL,12,12023,21.7,2011
FL,12,12027,31.0,2011
FL,12,12029,25.2,2011
FL,12,12031,17.7,2011
FL,12,12033,18.5,2011
FL,12,12035,14.7,2011
FL,12,12037,22.3,2011
FL,12,12039,25.2,2011
FL,12,12041,19.5,2011
FL,12,12043,22.2,2011
FL,12,12045,23.2,2011
FL,12,12047,31.9,2011
FL,12,12049,31.8,2011
FL,12,12051,29.6,2011
FL,12,12053,16.6,2011
FL,12,12055,18.8,2011
FL,12,12057,17.6,2011
FL,12,12059,26.1,2011
FL,12,12061,13.9,2011
FL,12,12063,20.5,2011
FL,12,12065,18.7,2011
FL,12,12067,23.8,2011
FL,12,12069,13.9,2011
FL,12,12071,15.3,2011
FL,12,12073,22.7,2011
FL,12,12075,22.0,2011
FL,12,12077,23.5,2011
FL,12,12079,25.9,2011
FL,12,12081,15.9,2011
FL,12,12083,17.6,2011
FL,12,12085,12.7,2011
FL,12,12086,20.9,2011
FL,12,12087,13.8,2011
FL,12,12089,11.4,2011
FL,12,12091,13.7,2011
FL,12,12093,26.1,2011
FL,12,12095,18.5,2011
FL,12,12097,16.0,2011
FL,12,12099,15.8,2011
FL,12,12101,15.7,2011
FL,12,12103,15.0,2011
FL,12,12105,19.2,2011
FL,12,12107,27.9,2011
FL,12,12109,9.4,2011
FL,12,12111,20.3,2011
FL,12,12113,11.3,2011
FL,12,12115,11.7,2011
FL,12,12117,11.5,2011
FL,12,12119,14.5,2011
FL,12,12121,24.7,2011
FL,12,12123,22.7,2011
FL,12,12125,25.3,2011
FL,12,12127,17.4,2011
FL,12,12129,14.6,2011
FL,12,12131,14.3,2011
FL,12,12133,24.3,2011
GA,13,13001,21.1,2011
GA,13,13003,31.4,2011
GA,13,13005,24.5,2011
GA,13,13007,28.4,2011
GA,13,13009,29.2,2011
GA,13,13011,19.0,2011
GA,13,13013,15.6,2011
GA,13,13015,19.1,2011
GA,13,13017,29.4,2011
GA,13,13019,24.0,2011
GA,13,13021,25.4,2011
GA,13,13023,21.7,2011
GA,13,13025,22.3,2011
GA,13,13027,29.8,2011
GA,13,13029,12.2,2011
GA,13,13031,31.0,2011
GA,13,13033,31.0,2011
GA,13,13035,20.2,2011
GA,13,13037,40.5,2011
GA,13,13039,14.7,2011
GA,13,13043,27.3,2011
GA,13,13045,19.5,2011
GA,13,13047,14.4,2011
GA,13,13049,32.6,2011
GA,13,13051,22.5,2011
GA,13,13053,20.2,2011
GA,13,13055,22.5,2011
GA,13,13057,9.6,2011
GA,13,13059,39.2,2011
GA,13,13061,36.3,2011
GA,13,13063,25.2,2011
GA,13,13065,26.8,2011
GA,13,13067,13.2,2011
GA,13,13069,27.9,2011
GA,13,13071,28.9,2011
GA,13,13073,8.2,2011
GA,13,13075,27.8,2011
GA,13,13077,13.9,2011
GA,13,13079,19.5,2011
GA,13,13081,32.5,2011
GA,13,13083,17.5,2011
GA,13,13085,12.2,2011
GA,13,13087,31.9,2011
GA,13,13089,19.8,2011
GA,13,13091,27.4,2011
GA,13,13093,32.4,2011
GA,13,13095,31.0,2011
GA,13,13097,16.2,2011
GA,13,13099,28.2,2011
GA,13,13101,26.0,2011
GA,13,13103,12.3,2011
GA,13,13105,23.3,2011
GA,13,13107,28.8,2011
GA,13,13109,28.4,2011
GA,13,13111,21.5,2011
GA,13,13113,8.7,2011
GA,13,13115,20.6,2011
GA,13,13117,8.0,2011
GA,13,13119,22.5,2011
GA,13,13121,20.0,2011
GA,13,13123,26.3,2011
GA,13,13125,18.8,2011
GA,13,13127,19.6,2011
GA,13,13129,18.6,2011
GA,13,13131,28.4,2011
GA,13,13133,25.0,2011
GA,13,13135,15.7,2011
GA,13,13137,18.8,2011
GA,13,13139,17.8,2011
GA,13,13141,34.4,2011
GA,13,13143,20.4,2011
GA,13,13145,10.6,2011
GA,13,13147,21.3,2011
GA,13,13149,28.0,2011
GA,13,13151,13.0,2011
GA,13,13153,14.3,2011
GA,13,13155,24.6,2011
GA,13,13157,15.6,2011
GA,13,13159,20.4,2011
GA,13,13161,25.0,2011
GA,13,13163,30.7,2011
GA,13,13165,35.8,2011
GA,13,13167,31.4,2011
GA,13,13169,16.2,2011
GA,13,13171,19.6,2011
GA,13,13173,24.8,2011
GA,13,13175,24.9,2011
GA,13,13177,12.7,2011
GA,13,13179,16.8,2011
GA,13,13181,24.1,2011
GA,13,13183,24.7,2011
GA,13,13185,27.1,2011
GA,13,13187,18.0,2011
GA,13,13189,23.1,2011
GA,13,13191,21.7,2011
GA,13,13193,28.5,2011
GA,13,13195,20.0,2011
GA,13,13197,24.1,2011
GA,13,13199,21.6,2011
GA,13,13201,25.2,2011
GA,13,13205,30.6,2011
GA,13,13207,14.7,2011
GA,13,13209,25.7,2011
GA,13,13211,16.5,2011
GA,13,13213,24.8,2011
GA,13,13215,19.8,2011
GA,13,13217,18.5,2011
GA,13,13219,8.8,2011
GA,13,13221,17.4,2011
GA,13,13223,11.8,2011
GA,13,13225,25.8,2011
GA,13,13227,14.6,2011
GA,13,13229,21.2,2011
GA,13,13231,14.0,2011
GA,13,13233,23.9,2011
GA,13,13235,22.8,2011
GA,13,13237,18.7,2011
GA,13,13239,27.5,2011
GA,13,13241,20.5,2011
GA,13,13243,30.8,2011
GA,13,13245,25.2,2011
GA,13,13247,15.5,2011
GA,13,13249,19.7,2011
GA,13,13251,27.1,2011
GA,13,13253,28.6,2011
GA,13,13255,23.4,2011
GA,13,13257,22.7,2011
GA,13,13259,39.1,2011
GA,13,13261,28.9,2011
GA,13,13263,24.3,2011
GA,13,13265,29.8,2011
GA,13,13267,35.3,2011
GA,13,13269,26.9,2011
GA,13,13271,36.4,2011
GA,13,13273,36.3,2011
GA,13,13275,26.3,2011
GA,13,13277,26.4,2011
GA,13,13279,26.1,2011
GA,13,13281,19.4,2011
GA,13,13283,28.0,2011
GA,13,13285,22.4,2011
GA,13,13287,28.2,2011
GA,13,13289,23.1,2011
GA,13,13291,18.4,2011
GA,13,13293,22.0,2011
GA,13,13295,18.6,2011
GA,13,13297,15.3,2011
GA,13,13299,27.2,2011
GA,13,13301,27.0,2011
GA,13,13303,26.1,2011
GA,13,13305,23.9,2011
GA,13,13307,23.1,2011
GA,13,13309,42.2,2011
GA,13,13311,15.8,2011
GA,13,13313,17.8,2011
GA,13,13315,32.8,2011
GA,13,13317,23.3,2011
GA,13,13319,18.3,2011
GA,13,13321,26.7,2011
HI,15,15001,20.4,2011
HI,15,15003,10.3,2011
HI,15,15005,,2011
HI,15,15007,12.9,2011
HI,15,15009,12.8,2011
ID,16,16001,13.4,2011
ID,16,16003,17.1,2011
ID,16,16005,18.7,2011
ID,16,16007,14.0,2011
ID,16,16009,16.3,2011
ID,16,16011,15.5,2011
ID,16,16013,10.4,2011
ID,16,16015,15.7,2011
ID,16,16017,17.2,2011
ID,16,16019,13.9,2011
ID,16,16021,18.5,2011
ID,16,16023,16.2,2011
ID,16,16025,12.4,2011
ID,16,16027,20.1,2011
ID,16,16029,12.2,2011
ID,16,16031,16.7,2011
ID,16,16033,18.1,2011
ID,16,16035,17.0,2011
ID,16,16037,13.8,2011
ID,16,16039,12.9,2011
ID,16,16041,11.1,2011
ID,16,16043,16.8,2011
ID,16,16045,17.7,2011
ID,16,16047,18.5,2011
ID,16,16049,16.9,2011
ID,16,16051,14.3,2011
ID,16,16053,18.0,2011
ID,16,16055,16.1,2011
ID,16,16057,18.7,2011
ID,16,16059,18.9,2011
ID,16,16061,20.2,2011
ID,16,16063,16.1,2011
ID,16,16065,38.5,2011
ID,16,16067,17.4,2011
ID,16,16069,12.9,2011
ID,16,16071,14.7,2011
ID,16,16073,25.1,2011
ID,16,16075,19.2,2011
ID,16,16077,17.2,2011
ID,16,16079,19.7,2011
ID,16,16081,12.5,2011
ID,16,16083,17.7,2011
ID,16,16085,12.0,2011
ID,16,16087,18.8,2011
IL,17,17001,15.9,2011
IL,17,17003,31.3,2011
IL,17,17005,14.3,2011
IL,17,17007,10.3,2011
IL,17,17009,15.3,2011
IL,17,17011,10.7,2011
IL,17,17013,12.5,2011
IL,17,17015,15.0,2011
IL,17,17017,14.8,2011
IL,17,17019,23.4,2011
IL,17,17021,13.4,2011
IL,17,17023,12.4,2011
IL,17,17025,14.9,2011
IL,17,17027,9.1,2011
IL,17,17029,21.8,2011
IL,17,17031,17.8,2011
IL,17,17033,15.1,2011
IL,17,17035,12.4,2011
IL,17,17037,15.9,2011
IL,17,17039,11.6,2011
IL,17,17041,10.0,2011
IL,17,17043,7.8,2011
IL,17,17045,14.4,2011
IL,17,17047,12.0,2011
IL,17,17049,10.7,2011
IL,17,17051,18.7,2011
IL,17,17053,11.1,2011
IL,17,17055,18.6,2011
IL,17,17057,13.1,2011
IL,17,17059,18.3,2011
IL,17,17061,14.9,2011
IL,17,17063,7.1,2011
IL,17,17065,15.5,2011
IL,17,17067,12.1,2011
IL,17,17069,20.4,2011
IL,17,17071,12.0,2011
IL,17,17073,10.2,2011
IL,17,17075,13.3,2011
IL,17,17077,33.7,2011
IL,17,17079,10.7,2011
IL,17,17081,17.6,2011
IL,17,17083,9.9,2011
IL,17,17085,9.7,2011
IL,17,17087,15.4,2011
IL,17,17089,12.6,2011
IL,17,17091,16.4,2011
IL,17,17093,5.1,2011
IL,17,17095,20.2,2011
IL,17,17097,11.1,2011
IL,17,17099,11.7,2011
IL,17,17101,14.4,2011
IL,17,17103,11.3,2011
IL,17,17105,12.0,2011
IL,17,17107,13.6,2011
IL,17,17109,20.3,2011
IL,17,17111,8.0,2011
IL,17,17113,15.1,2011
IL,17,17115,14.8,2011
IL,17,17117,12.5,2011
IL,17,17119,14.0,2011
IL,17,17121,17.1,2011
IL,17,17123,10.7,2011
IL,17,17125,13.8,2011
IL,17,17127,18.8,2011
IL,17,17129,9.2,2011
IL,17,17131,9.3,2011
IL,17,17133,5.2,2011
IL,17,17135,14.5,2011
IL,17,17137,14.3,2011
IL,17,17139,11.4,2011
IL,17,17141,10.4,2011
IL,17,17143,18.3,2011
IL,17,17145,18.5,2011
IL,17,17147,7.3,2011
IL,17,17149,16.1,2011
IL,17,17151,19.5,2011
IL,17,17153,22.4,2011
IL,17,17155,8.3,2011
IL,17,17157,17.0,2011
IL,17,17159,14.7,2011
IL,17,17161,14.1,2011
IL,17,17163,19.1,2011
IL,17,17165,20.8,2011
IL,17,17167,16.0,2011
IL,17,17169,12.3,2011
IL,17,17171,11.3,2011
IL,17,17173,10.8,2011
IL,17,17175,10.4,2011
IL,17,17177,14.5,2011
IL,17,17179,11.3,2011
IL,17,17181,19.8,2011
IL,17,17183,19.8,2011
IL,17,17185,13.5,2011
IL,17,17187,14.2,2011
IL,17,17189,9.5,2011
IL,17,17191,12.6,2011
IL,17,17193,16.8,2011
IL,17,17195,13.2,2011
IL,17,17197,8.4,2011
IL,17,17199,16.0,2011
IL,17,17201,19.1,2011
IL,17,17203,7.0,2011
IN,18,18001,15.0,2011
IN,18,18003,17.2,2011
IN,18,18005,12.7,2011
IN,18,18007,13.0,2011
IN,18,18009,16.1,2011
IN,18,18011,8.1,2011
IN,18,18013,13.0,2011
IN,18,18015,11.6,2011
IN,18,18017,14.7,2011
IN,18,18019,13.0,2011
IN,18,18021,13.7,2011
IN,18,18023,16.2,2011
IN,18,18025,19.5,2011
IN,18,18027,15.0,2011
IN,18,18029,8.9,2011
IN,18,18031,14.5,2011
IN,18,18033,13.1,2011
IN,18,18035,23.0,2011
IN,18,18037,8.3,2011
IN,18,18039,18.3,2011
IN,18,18041,21.5,2011
IN,18,18043,12.8,2011
IN,18,18045,11.4,2011
IN,18,18047,11.3,2011
IN,18,18049,14.6,2011
IN,18,18051,11.5,2011
IN,18,18053,17.4,2011
IN,18,18055,14.3,2011
IN,18,18057,4.6,2011
IN,18,18059,7.5,2011
IN,18,18061,12.6,2011
IN,18,18063,5.6,2011
IN,18,18065,18.4,2011
IN,18,18067,17.3,2011
IN,18,18069,11.7,2011
IN,18,18071,14.1,2011
IN,18,18073,10.6,2011
IN,18,18075,15.9,2011
IN,18,18077,14.3,2011
IN,18,18079,14.5,2011
IN,18,18081,9.3,2011
IN,18,18083,19.7,2011
IN,18,18085,11.3,2011
IN,18,18087,12.9,2011
IN,18,18089,19.3,2011
IN,18,18091,17.3,2011
IN,18,18093,15.4,2011
IN,18,18095,18.9,2011
IN,18,18097,21.3,2011
IN,18,18099,13.3,2011
IN,18,18101,14.0,2011
IN,18,18103,14.7,2011
IN,18,18105,24.7,2011
IN,18,18107,14.8,2011
IN,18,18109,11.1,2011
IN,18,18111,15.0,2011
IN,18,18113,13.1,2011
IN,18,18115,11.1,2011
IN,18,18117,17.1,2011
IN,18,18119,15.3,2011
IN,18,18121,17.8,2011
IN,18,18123,13.5,2011
IN,18,18125,11.7,2011
IN,18,18127,10.8,2011
IN,18,18129,12.4,2011
IN,18,18131,13.3,2011
IN,18,18133,13.8,2011
IN,18,18135,17.0,2011
IN,18,18137,11.7,2011
IN,18,18139,14.0,2011
IN,18,18141,19.5,2011
IN,18,18143,21.3,2011
IN,18,18145,12.7,2011
IN,18,18147,10.7,2011
IN,18,18149,16.9,2011
IN,18,18151,13.0,2011
IN,18,18153,18.0,2011
IN,18,18155,17.6,2011
IN,18,18157,21.4,2011
IN,18,18159,9.6,2011
IN,18,18161,14.6,2011
IN,18,18163,15.5,2011
IN,18,18165,13.1,2011
IN,18,18167,19.2,2011
IN,18,18169,16.0,2011
IN,18,18171,9.7,2011
IN,18,18173,8.7,2011
IN,18,18175,15.2,2011
IN,18,18177,21.1,2011
IN,18,18179,10.2,2011
IN,18,18181,11.9,2011
IN,18,18183,9.3,2011
IA,19,19001,11.2,2011
IA,19,19003,13.4,2011
IA,19,19005,15.1,2011
IA,19,19007,16.3,2011
IA,19,19009,9.8,2011
IA,19,19011,9.0,2011
IA,19,19013,16.4,2011
IA,19,19015,9.9,2011
IA,19,19017,7.6,2011
IA,19,19019,10.8,2011
IA,19,19021,10.9,2011
IA,19,19023,9.8,2011
IA,19,19025,12.1,2011
IA,19,19027,9.5,2011
IA,19,19029,13.4,2011
IA,19,19031,8.1,2011
IA,19,19033,13.5,2011
IA,19,19035,10.2,2011
IA,19,19037,9.9,2011
IA,19,19039,12.9,2011
IA,19,19041,10.7,2011
IA,19,19043,12.9,2011
IA,19,19045,13.6,2011
IA,19,19047,13.3,2011
IA,19,19049,6.3,2011
IA,19,19051,16.8,2011
IA,19,19053,21.4,2011
IA,19,19055,10.5,2011
IA,19,19057,15.4,2011
IA,19,19059,7.9,2011
IA,19,19061,10.2,2011
IA,19,19063,11.8,2011
IA,19,19065,12.3,2011
IA,19,19067,12.1,2011
IA,19,19069,12.2,2011
IA,19,19071,11.8,2011
IA,19,19073,14.4,2011
IA,19,19075,6.4,2011
IA,19,19077,10.4,2011
IA,19,19079,10.4,2011
IA,19,19081,8.4,2011
IA,19,19083,12.0,2011
IA,19,19085,10.2,2011
IA,19,19087,13.8,2011
IA,19,19089,12.3,2011
IA,19,19091,9.7,2011
IA,19,19093,12.0,2011
IA,19,19095,7.3,2011
IA,19,19097,11.2,2011
IA,19,19099,10.8,2011
IA,19,19101,17.4,2011
IA,19,19103,17.5,2011
IA,19,19105,10.4,2011
IA,19,19107,12.1,2011
IA,19,19109,10.7,2011
IA,19,19111,15.5,2011
IA,19,19113,10.6,2011
IA,19,19115,12.3,2011
IA,19,19117,17.5,2011
IA,19,19119,9.0,2011
IA,19,19121,8.7,2011
IA,19,19123,13.6,2011
IA,19,19125,10.0,2011
IA,19,19127,13.4,2011
IA,19,19129,9.8,2011
IA,19,19131,10.3,2011
IA,19,19133,11.8,2011
IA,19,19135,11.8,2011
IA,19,19137,14.4,2011
IA,19,19139,13.4,2011
IA,19,19141,8.8,2011
IA,19,19143,9.7,2011
IA,19,19145,15.9,2011
IA,19,19147,11.4,2011
IA,19,19149,7.4,2011
IA,19,19151,12.5,2011
IA,19,19153,12.5,2011
IA,19,19155,14.5,2011
IA,19,19157,11.5,2011
IA,19,19159,14.0,2011
IA,19,19161,9.5,2011
IA,19,19163,13.8,2011
IA,19,19165,9.5,2011
IA,19,19167,9.0,2011
IA,19,19169,21.3,2011
IA,19,19171,10.9,2011
IA,19,19173,13.4,2011
IA,19,19175,14.5,2011
IA,19,19177,16.3,2011
IA,19,19179,18.9,2011
IA,19,19181,6.5,2011
IA,19,19183,11.4,2011
IA,19,19185,17.2,2011
IA,19,19187,15.4,2011
IA,19,19189,10.5,2011
IA,19,19191,10.7,2011
IA,19,19193,16.7,2011
IA,19,19195,11.0,2011
IA,19,19197,11.8,2011
KS,20,20001,18.7,2011
KS,20,20003,14.5,2011
KS,20,20005,17.1,2011
KS,20,20007,10.7,2011
KS,20,20009,15.7,2011
KS,20,20011,20.4,2011
KS,20,20013,16.6,2011
KS,20,20015,10.8,2011
KS,20,20017,13.8,2011
KS,20,20019,19.3,2011
KS,20,20021,17.6,2011
KS,20,20023,12.3,2011
KS,20,20025,12.4,2011
KS,20,20027,12.2,2011
KS,20,20029,13.7,2011
KS,20,20031,10.5,2011
KS,20,20033,10.6,2011
KS,20,20035,18.4,2011
KS,20,20037,22.3,2011
KS,20,20039,13.5,2011
KS,20,20041,11.1,2011
KS,20,20043,14.0,2011
KS,20,20045,16.6,2011
KS,20,20047,12.2,2011
KS,20,20049,17.5,2011
KS,20,20051,17.2,2011
KS,20,20053,11.3,2011
KS,20,20055,16.9,2011
KS,20,20057,13.8,2011
KS,20,20059,14.1,2011
KS,20,20061,15.8,2011
KS,20,20063,11.2,2011
KS,20,20065,12.0,2011
KS,20,20067,11.8,2011
KS,20,20069,9.3,2011
KS,20,20071,10.2,2011
KS,20,20073,16.5,2011
KS,20,20075,13.5,2011
KS,20,20077,15.5,2011
KS,20,20079,13.4,2011
KS,20,20081,10.7,2011
KS,20,20083,10.3,2011
KS,20,20085,11.1,2011
KS,20,20087,9.1,2011
KS,20,20089,13.2,2011
KS,20,20091,6.7,2011
KS,20,20093,12.0,2011
KS,20,20095,11.8,2011
KS,20,20097,14.6,2011
KS,20,20099,20.6,2011
KS,20,20101,9.2,2011
KS,20,20103,11.4,2011
KS,20,20105,13.1,2011
KS,20,20107,14.7,2011
KS,20,20109,10.7,2011
KS,20,20111,20.3,2011
KS,20,20113,9.9,2011
KS,20,20115,12.8,2011
KS,20,20117,11.8,2011
KS,20,20119,9.6,2011
KS,20,20121,9.3,2011
KS,20,20123,11.6,2011
KS,20,20125,17.6,2011
KS,20,20127,11.1,2011
KS,20,20129,12.7,2011
KS,20,20131,10.2,2011
KS,20,20133,17.4,2011
KS,20,20135,11.3,2011
KS,20,20137,14.4,2011
KS,20,20139,11.7,2011
KS,20,20141,13.7,2011
KS,20,20143,10.5,2011
KS,20,20145,14.8,2011
KS,20,20147,12.6,2011
KS,20,20149,9.1,2011
KS,20,20151,12.6,2011
KS,20,20153,12.2,2011
KS,20,20155,12.8,2011
KS,20,20157,12.9,2011
KS,20,20159,14.5,2011
KS,20,20161,20.6,2011
KS,20,20163,12.7,2011
KS,20,20165,13.2,2011
KS,20,20167,14.6,2011
KS,20,20169,14.4,2011
KS,20,20171,8.7,2011
KS,20,20173,15.2,2011
KS,20,20175,15.4,2011
KS,20,20177,14.6,2011
KS,20,20179,12.6,2011
KS,20,20181,15.8,2011
KS,20,20183,14.2,2011
KS,20,20185,13.2,2011
KS,20,20187,12.6,2011
KS,20,20189,10.9,2011
KS,20,20191,13.5,2011
KS,20,20193,11.1,2011
KS,20,20195,10.7,2011
KS,20,20197,7.9,2011
KS,20,20199,12.0,2011
KS,20,20201,12.0,2011
KS,20,20203,13.2,2011
KS,20,20205,17.0,2011
KS,20,20207,17.3,2011
KS,20,20209,26.0,2011
KY,21,21001,23.1,2011
KY,21,21003,20.5,2011
KY,21,21005,10.8,2011
KY,21,21007,16.5,2011
KY,21,21009,21.7,2011
KY,21,21011,25.6,2011
KY,21,21013,41.6,2011
KY,21,21015,8.7,2011
KY,21,21017,18.2,2011
KY,21,21019,20.5,2011
KY,21,21021,17.6,2011
KY,21,21023,14.8,2011
KY,21,21025,35.7,2011
KY,21,21027,19.3,2011
KY,21,21029,10.8,2011
KY,21,21031,20.5,2011
KY,21,21033,19.1,2011
KY,21,21035,17.2,2011
KY,21,21037,13.1,2011
KY,21,21039,16.7,2011
KY,21,21041,21.2,2011
KY,21,21043,20.7,2011
KY,21,21045,27.6,2011
KY,21,21047,23.7,2011
KY,21,21049,17.4,2011
KY,21,21051,42.4,2011
KY,21,21053,27.2,2011
KY,21,21055,20.6,2011
KY,21,21057,27.4,2011
KY,21,21059,16.0,2011
KY,21,21061,19.1,2011
KY,21,21063,31.4,2011
KY,21,21065,28.6,2011
KY,21,21067,17.7,2011
KY,21,21069,21.3,2011
KY,21,21071,27.2,2011
KY,21,21073,15.2,2011
KY,21,21075,28.9,2011
KY,21,21077,18.0,2011
KY,21,21079,21.9,2011
KY,21,21081,15.7,2011
KY,21,21083,19.7,2011
KY,21,21085,26.0,2011
KY,21,21087,24.6,2011
KY,21,21089,17.4,2011
KY,21,21091,12.9,2011
KY,21,21093,14.6,2011
KY,21,21095,31.5,2011
KY,21,21097,19.0,2011
KY,21,21099,26.3,2011
KY,21,21101,16.7,2011
KY,21,21103,18.7,2011
KY,21,21105,18.6,2011
KY,21,21107,19.7,2011
KY,21,21109,31.2,2011
KY,21,21111,17.3,2011
KY,21,21113,17.2,2011
KY,21,21115,25.2,2011
KY,21,21117,16.0,2011
KY,21,21119,30.5,2011
KY,21,21121,34.0,2011
KY,21,21123,18.3,2011
KY,21,21125,22.7,2011
KY,21,21127,26.3,2011
KY,21,21129,35.7,2011
KY,21,21131,24.5,2011
KY,21,21133,24.3,2011
KY,21,21135,34.2,2011
KY,21,21137,25.6,2011
KY,21,21139,15.5,2011
KY,21,21141,20.1,2011
KY,21,21143,17.0,2011
KY,21,21145,17.2,2011
KY,21,21147,36.6,2011
KY,21,21149,19.5,2011
KY,21,21151,20.8,2011
KY,21,21153,30.6,2011
KY,21,21155,21.7,2011
KY,21,21157,13.3,2011
KY,21,21159,38.6,2011
KY,21,21161,19.2,2011
KY,21,21163,15.4,2011
KY,21,21165,30.0,2011
KY,21,21167,16.2,2011
KY,21,21169,24.9,2011
KY,21,21171,25.2,2011
KY,21,21173,21.3,2011
KY,21,21175,31.9,2011
KY,21,21177,21.1,2011
KY,21,21179,15.5,2011
KY,21,21181,18.9,2011
KY,21,21183,22.6,2011
KY,21,21185,6.4,2011
KY,21,21187,17.9,2011
KY,21,21189,39.0,2011
KY,21,21191,16.2,2011
KY,21,21193,25.0,2011
KY,21,21195,22.5,2011
KY,21,21197,29.3,2011
KY,21,21199,24.4,2011
KY,21,21201,23.1,2011
KY,21,21203,28.0,2011
KY,21,21205,26.4,2011
KY,21,21207,21.9,2011
KY,21,21209,12.2,2011
KY,21,21211,12.7,2011
KY,21,21213,16.4,2011
KY,21,21215,8.4,2011
KY,21,21217,18.8,2011
KY,21,21219,22.0,2011
KY,21,21221,16.4,2011
KY,21,21223,15.1,2011
KY,21,21225,21.4,2011
KY,21,21227,18.9,2011
KY,21,21229,17.1,2011
KY,21,21231,31.7,2011
KY,21,21233,17.6,2011
KY,21,21235,24.8,2011
KY,21,21237,35.2,2011
KY,21,21239,11.0,2011
LA,22,22001,22.4,2011
LA,22,22003,23.2,2011
LA,22,22005,11.5,2011
LA,22,22007,18.4,2011
LA,22,22009,25.5,2011
LA,22,22011,16.9,2011
LA,22,22013,26.4,2011
LA,22,22015,14.1,2011
LA,22,22017,21.6,2011
LA,22,22019,18.9,2011
LA,22,22021,19.9,2011
LA,22,22023,13.0,2011
LA,22,22025,27.3,2011
LA,22,22027,28.7,2011
LA,22,22029,27.6,2011
LA,22,22031,19.0,2011
LA,22,22033,20.2,2011
LA,22,22035,44.0,2011
LA,22,22037,20.7,2011
LA,22,22039,26.4,2011
LA,22,22041,27.8,2011
LA,22,22043,20.9,2011
LA,22,22045,21.4,2011
LA,22,22047,23.0,2011
LA,22,22049,21.0,2011
LA,22,22051,18.1,2011
LA,22,22053,21.6,2011
LA,22,22055,17.5,2011
LA,22,22057,17.1,2011
LA,22,22059,18.7,2011
LA,22,22061,29.5,2011
LA,22,22063,13.2,2011
LA,22,22065,41.4,2011
LA,22,22067,28.7,2011
LA,22,22069,28.9,2011
LA,22,22071,28.7,2011
LA,22,22073,26.2,2011
LA,22,22075,13.0,2011
LA,22,22077,21.9,2011
LA,22,22079,23.4,2011
LA,22,22081,26.8,2011
LA,22,22083,24.2,2011
LA,22,22085,19.1,2011
LA,22,22087,19.6,2011
LA,22,22089,12.7,2011
LA,22,22091,25.0,2011
LA,22,22093,20.7,2011
LA,22,22095,17.1,2011
LA,22,22097,25.7,2011
LA,22,22099,21.0,2011
LA,22,22101,20.9,2011
LA,22,22103,11.8,2011
LA,22,22105,22.9,2011
LA,22,22107,33.5,2011
LA,22,22109,19.3,2011
LA,22,22111,24.2,2011
LA,22,22113,19.2,2011
LA,22,22115,14.9,2011
LA,22,22117,31.3,2011
LA,22,22119,22.6,2011
LA,22,22121,15.6,2011
LA,22,22123,24.1,2011
LA,22,22125,22.6,2011
LA,22,22127,25.7,2011
ME,23,23001,16.1,2011
ME,23,23003,18.3,2011
ME,23,23005,12.1,2011
ME,23,23007,17.4,2011
ME,23,23009,13.8,2011
ME,23,23011,12.8,2011
ME,23,23013,13.0,2011
ME,23,23015,12.1,2011
ME,23,23017,16.5,2011
ME,23,23019,17.2,2011
ME,23,23021,19.5,2011
ME,23,23023,11.7,2011
ME,23,23025,18.6,2011
ME,23,23027,16.0,2011
ME,23,23029,21.7,2011
ME,23,23031,10.2,2011
MD,24,24001,19.1,2011
MD,24,24003,6.5,2011
MD,24,24005,9.6,2011
MD,24,24009,6.1,2011
MD,24,24011,13.1,2011
MD,24,24013,5.5,2011
MD,24,24015,9.7,2011
MD,24,24017,7.7,2011
MD,24,24019,17.5,2011
MD,24,24021,6.6,2011
MD,24,24023,12.0,2011
MD,24,24025,8.3,2011
MD,24,24027,6.0,2011
MD,24,24029,13.9,2011
MD,24,24031,6.7,2011
MD,24,24033,9.4,2011
MD,24,24035,8.7,2011
MD,24,24037,8.6,2011
MD,24,24039,26.2,2011
MD,24,24041,10.8,2011
MD,24,24043,11.8,2011
MD,24,24045,17.7,2011
MD,24,24047,13.0,2011
MD,24,24510,24.5,2011
