index,YearStart,LocationAbbr,Data_Value,Latitude,Longitude,Sample_Size,Question,Age_Category,States,Counties,Stratification1
8715,1970-01-01 00:00:00.000002016,CT,14.9,41.56266102000046,-72.64984095199964,9328.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,24.0,1043.0,Female
8716,1970-01-01 00:00:00.000002008,MD,12.7,39.29058096400047,-76.60926011099963,19777.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,45.0,1857.0,Non-Hispanic Black
8717,1970-01-01 00:00:00.000002016,AR,11.2,34.74865012400045,-92.27449074299966,17314.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,15.0,998.0,Total
8718,1970-01-01 00:00:00.000002014,GA,7.9,32.83968109300048,-83.62758034599966,12879.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,31.0,1149.0,3 - 5
8719,1970-01-01 00:00:00.000002014,OK,7.7,35.47203135600046,-97.52107021399968,887.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,20.0,712.0,Asian/Pacific Islander
8720,1970-01-01 00:00:00.000002014,AR,15.4,34.74865012400045,-92.27449074299966,11555.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,15.0,998.0,24 - 35
8721,1970-01-01 00:00:00.000002010,SC,13.3,33.998821303000454,-81.04537120699968,39785.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,33.0,2581.0,Total
8722,1970-01-01 00:00:00.000002008,NE,16.3,41.6410409880005,-99.36572062299967,8221.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,19.0,2243.0,Female
8723,1970-01-01 00:00:00.000002016,RI,13.3,41.70828019300046,-71.52247031399963,1254.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,27.0,2658.0,6 - 11
8724,1970-01-01 00:00:00.000002012,DC,9.4,38.89037138500049,-77.03196112699965,2425.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,44.0,1049.0,Non-Hispanic Black
8725,1970-01-01 00:00:00.000002008,AK,11.4,64.84507995700051,-147.72205903599973,466.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,51.0,1673.0,Non-Hispanic Black
8726,1970-01-01 00:00:00.000002016,NY,10.3,42.82700103200045,-75.54397042699964,56030.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,47.0,2092.0,Female
8727,1970-01-01 00:00:00.000002008,WV,11.8,38.66551020200046,-80.71264013499967,102.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,42.0,2749.0,Asian/Pacific Islander
8728,1970-01-01 00:00:00.000002012,PA,15.3,40.79373015200048,-77.86070029399963,43562.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,48.0,2495.0,Non-Hispanic White
8729,1970-01-01 00:00:00.000002010,MA,16.2,42.27687047000046,-72.08269067499964,9273.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,25.0,1919.0,Non-Hispanic Black
8730,1970-01-01 00:00:00.000002010,CA,18.1,37.63864012300047,-120.99999953799971,129543.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,8.0,1340.0,12 - 17
8731,1970-01-01 00:00:00.000002010,ND,10.7,47.47531977900047,-100.11842104899966,485.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,3.0,568.0,Hispanic
8732,1970-01-01 00:00:00.000002016,NE,11.2,41.6410409880005,-99.36572062299967,6578.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,19.0,2243.0,Female
8733,1970-01-01 00:00:00.000002010,KY,18.0,37.645970271000465,-84.77497104799966,34292.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,36.0,235.0,Non-Hispanic White
8734,1970-01-01 00:00:00.000002014,GA,12.1,32.83968109300048,-83.62758034599966,25110.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,31.0,1149.0,Non-Hispanic White
8735,1970-01-01 00:00:00.000002014,AZ,15.5,34.865970280000454,-111.76381127699972,17482.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,7.0,986.0,36 - 47
8736,1970-01-01 00:00:00.000002010,OK,17.6,35.47203135600046,-97.52107021399968,13478.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,20.0,712.0,36 - 47
8737,1970-01-01 00:00:00.000002016,DE,12.2,39.008830667000495,-75.57774116799965,3240.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,43.0,1046.0,12 - 17
8738,1970-01-01 00:00:00.000002012,OH,13.2,40.06021014100048,-82.40426005599966,425.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,38.0,587.0,American Indian/Alaska Native
8740,1970-01-01 00:00:00.000002016,LA,14.7,31.31266064400046,-92.44568007099969,12823.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,22.0,1697.0,36 - 47
8741,1970-01-01 00:00:00.000002008,WV,11.4,38.66551020200046,-80.71264013499967,70.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,42.0,2749.0,Asian/Pacific Islander
8742,1970-01-01 00:00:00.000002014,LA,16.6,31.31266064400046,-92.44568007099969,14279.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,22.0,1697.0,Male
8743,1970-01-01 00:00:00.000002016,OR,6.1,44.56744942400047,-120.15503132599969,5009.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,12.0,2452.0,3 - 5
8744,1970-01-01 00:00:00.000002016,OH,14.0,40.06021014100048,-82.40426005599966,24985.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,38.0,587.0,Non-Hispanic Black
8745,1970-01-01 00:00:00.000002010,FL,15.4,28.932040377000476,-81.92896053899966,68088.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,30.0,1112.0,36 - 47
8746,1970-01-01 00:00:00.000002008,MO,12.2,38.635790776000476,-92.56630005299968,8451.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,18.0,532.0,Non-Hispanic Black
8747,1970-01-01 00:00:00.000002014,VA,18.2,37.54268067400045,-78.45789046299967,20470.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,40.0,2758.0,Non-Hispanic Black
8748,1970-01-01 00:00:00.000002014,OK,16.1,35.47203135600046,-97.52107021399968,16650.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,20.0,712.0,Male
8749,1970-01-01 00:00:00.000002010,MD,15.7,39.29058096400047,-76.60926011099963,15728.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,45.0,1857.0,Male
8750,1970-01-01 00:00:00.000002008,DC,15.0,38.89037138500049,-77.03196112699965,4462.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,44.0,1049.0,Total
8751,1970-01-01 00:00:00.000002014,AK,21.2,64.84507995700051,-147.72205903599973,2857.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,51.0,1673.0,Male
8752,1970-01-01 00:00:00.000002012,FL,8.6,28.932040377000476,-81.92896053899966,301.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,30.0,1112.0,American Indian/Alaska Native
8753,1970-01-01 00:00:00.000002016,DC,10.7,38.89037138500049,-77.03196112699965,2620.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,44.0,1049.0,Male
8754,1970-01-01 00:00:00.000002008,VT,6.0,43.62538123900049,-72.51764079099962,678.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,28.0,3218.0,3 - 5
8755,1970-01-01 00:00:00.000002010,MS,14.1,32.745510099000455,-89.53803082499968,205.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,32.0,494.0,Asian/Pacific Islander
8756,1970-01-01 00:00:00.000002016,MN,11.7,46.35564873600049,-94.79420050299967,8498.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,1.0,392.0,Non-Hispanic Black
8757,1970-01-01 00:00:00.000002010,ND,17.5,47.47531977900047,-100.11842104899966,2832.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,3.0,568.0,Male
8758,1970-01-01 00:00:00.000002012,TN,11.3,35.68094058000048,-85.77449091399967,12720.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,39.0,2159.0,Non-Hispanic Black
8759,1970-01-01 00:00:00.000002012,MN,23.7,46.35564873600049,-94.79420050299967,1462.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,1.0,392.0,American Indian/Alaska Native
8760,1970-01-01 00:00:00.000002008,ID,10.5,43.682630005000476,-114.3637300419997,191.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,5.0,1687.0,Asian/Pacific Islander
8761,1970-01-01 00:00:00.000002016,RI,14.8,41.70828019300046,-71.52247031399963,61.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,27.0,2658.0,American Indian/Alaska Native
8762,1970-01-01 00:00:00.000002008,DE,16.8,39.008830667000495,-75.57774116799965,6328.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,43.0,1046.0,Total
8764,1970-01-01 00:00:00.000002010,VA,17.1,37.54268067400045,-78.45789046299967,1003.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,40.0,2758.0,Asian/Pacific Islander
8765,1970-01-01 00:00:00.000002010,NY,16.5,42.82700103200045,-75.54397042699964,41965.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,47.0,2092.0,18 - 23
8766,1970-01-01 00:00:00.000002008,MT,16.4,47.06652897200047,-109.42442064499971,1960.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,2.0,2283.0,18 - 23
8767,1970-01-01 00:00:00.000002010,KS,15.4,38.34774030000045,-98.20078122699965,371.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,17.0,1287.0,American Indian/Alaska Native
8768,1970-01-01 00:00:00.000002014,NY,12.9,42.82700103200045,-75.54397042699964,43194.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,47.0,2092.0,Hispanic
8769,1970-01-01 00:00:00.000002012,HI,10.4,21.304850435000446,-157.85774940299973,3331.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,4.0,1657.0,18 - 23
8770,1970-01-01 00:00:00.000002016,KY,14.4,37.645970271000465,-84.77497104799966,4237.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,36.0,235.0,6 - 11
8771,1970-01-01 00:00:00.000002008,PA,9.5,40.79373015200048,-77.86070029399963,2088.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,48.0,2495.0,3 - 5
8772,1970-01-01 00:00:00.000002014,NJ,19.0,40.13057004800049,-74.27369128799967,30690.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,46.0,489.0,Hispanic
8773,1970-01-01 00:00:00.000002010,IN,17.7,39.766910452000445,-86.14996019399968,14994.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,35.0,1904.0,48 - 59
8774,1970-01-01 00:00:00.000002012,MS,15.3,32.745510099000455,-89.53803082499968,11678.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,32.0,494.0,36 - 47
8775,1970-01-01 00:00:00.000002014,FL,15.5,28.932040377000476,-81.92896053899966,78397.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,30.0,1112.0,Hispanic
8776,1970-01-01 00:00:00.000002008,NE,13.3,41.6410409880005,-99.36572062299967,7980.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,19.0,2243.0,Female
8777,1970-01-01 00:00:00.000002016,IA,17.1,42.46940091300047,-93.81649055599968,9941.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,16.0,281.0,24 - 35
8778,1970-01-01 00:00:00.000002014,NY,9.9,42.82700103200045,-75.54397042699964,34882.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,47.0,2092.0,Non-Hispanic White
8779,1970-01-01 00:00:00.000002016,KY,16.0,37.645970271000465,-84.77497104799966,38361.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,36.0,235.0,Total
8780,1970-01-01 00:00:00.000002016,IL,13.5,40.48501028300046,-88.99771017799969,18651.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,34.0,1795.0,Non-Hispanic Black
8781,1970-01-01 00:00:00.000002010,OH,14.6,40.06021014100048,-82.40426005599966,451.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,38.0,587.0,American Indian/Alaska Native
8782,1970-01-01 00:00:00.000002014,KS,17.1,38.34774030000045,-98.20078122699965,8836.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,17.0,1287.0,36 - 47
8783,1970-01-01 00:00:00.000002014,WV,20.1,38.66551020200046,-80.71264013499967,537.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,42.0,2749.0,Hispanic
8784,1970-01-01 00:00:00.000002008,NC,16.6,35.466220975000454,-79.15925046299964,17375.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,37.0,2390.0,48 - 59
8786,1970-01-01 00:00:00.000002016,WA,11.3,47.52227862900048,-120.47001078999972,57614.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,6.0,2956.0,Total
8787,1970-01-01 00:00:00.000002010,VT,9.8,43.62538123900049,-72.51764079099962,2632.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,28.0,3218.0,Male
8788,1970-01-01 00:00:00.000002010,AK,18.9,64.84507995700051,-147.72205903599973,2328.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,51.0,1673.0,18 - 23
8789,1970-01-01 00:00:00.000002014,TN,19.2,35.68094058000048,-85.77449091399967,9755.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,39.0,2159.0,Hispanic
8790,1970-01-01 00:00:00.000002010,ID,18.6,43.682630005000476,-114.3637300419997,442.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,5.0,1687.0,American Indian/Alaska Native
8791,1970-01-01 00:00:00.000002016,NE,18.1,41.6410409880005,-99.36572062299967,226.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,19.0,2243.0,American Indian/Alaska Native
8792,1970-01-01 00:00:00.000002016,ND,5.9,47.47531977900047,-100.11842104899966,169.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,3.0,568.0,Asian/Pacific Islander
8793,1970-01-01 00:00:00.000002012,MO,11.3,38.635790776000476,-92.56630005299968,20121.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,18.0,532.0,24 - 35
8794,1970-01-01 00:00:00.000002008,MA,17.8,42.27687047000046,-72.08269067499964,43457.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,25.0,1919.0,Total
8795,1970-01-01 00:00:00.000002010,OR,17.4,44.56744942400047,-120.15503132599969,16721.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,12.0,2452.0,24 - 35
8796,1970-01-01 00:00:00.000002010,CO,10.0,38.843840757000464,-106.13361092099967,9048.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,9.0,1398.0,18 - 23
8797,1970-01-01 00:00:00.000002008,MN,23.2,46.35564873600049,-94.79420050299967,2559.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,1.0,392.0,American Indian/Alaska Native
8798,1970-01-01 00:00:00.000002016,CA,8.5,37.63864012300047,-120.99999953799971,27345.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,8.0,1340.0,Asian/Pacific Islander
8799,1970-01-01 00:00:00.000002010,MN,15.9,46.35564873600049,-94.79420050299967,20412.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,1.0,392.0,36 - 47
8800,1970-01-01 00:00:00.000002016,HI,10.2,21.304850435000446,-157.85774940299973,1118.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,4.0,1657.0,Non-Hispanic White
8801,1970-01-01 00:00:00.000002014,UT,10.9,39.360700171000474,-111.58713063499971,8792.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,13.0,900.0,24 - 35
8802,1970-01-01 00:00:00.000002008,IL,18.2,40.48501028300046,-88.99771017799969,25981.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,34.0,1795.0,Hispanic
8803,1970-01-01 00:00:00.000002008,AR,14.8,34.74865012400045,-92.27449074299966,5963.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,15.0,998.0,48 - 59
8804,1970-01-01 00:00:00.000002016,VA,14.6,37.54268067400045,-78.45789046299967,19789.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,40.0,2758.0,24 - 35
8805,1970-01-01 00:00:00.000002010,KY,21.4,37.645970271000465,-84.77497104799966,13114.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,36.0,235.0,Male
8806,1970-01-01 00:00:00.000002012,NM,13.5,34.52088095200048,-106.24058098499967,21220.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,11.0,616.0,Total
8807,1970-01-01 00:00:00.000002008,MS,19.7,32.745510099000455,-89.53803082499968,8154.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,32.0,494.0,18 - 23
8808,1970-01-01 00:00:00.000002016,NH,17.6,43.65595011300047,-71.50036091999965,2393.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,26.0,2405.0,24 - 35
8809,1970-01-01 00:00:00.000002008,CT,10.5,41.56266102000046,-72.64984095199964,3041.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,24.0,1043.0,Non-Hispanic White
8810,1970-01-01 00:00:00.000002010,MS,18.5,32.745510099000455,-89.53803082499968,13584.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,32.0,494.0,Non-Hispanic Black
8811,1970-01-01 00:00:00.000002012,KS,15.6,38.34774030000045,-98.20078122699965,7774.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,17.0,1287.0,48 - 59
8812,1970-01-01 00:00:00.000002014,CO,14.6,38.843840757000464,-106.13361092099967,33057.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,9.0,1398.0,Total
8813,1970-01-01 00:00:00.000002010,CA,13.0,37.63864012300047,-120.99999953799971,33968.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,8.0,1340.0,Non-Hispanic White
8814,1970-01-01 00:00:00.000002012,CO,6.4,38.843840757000464,-106.13361092099967,18442.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,9.0,1398.0,Male
8815,1970-01-01 00:00:00.000002016,AR,7.2,34.74865012400045,-92.27449074299966,389.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,15.0,998.0,Asian/Pacific Islander
8816,1970-01-01 00:00:00.000002014,AL,15.1,32.84057112200048,-86.63186076199969,17581.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,29.0,94.0,Non-Hispanic White
8817,1970-01-01 00:00:00.000002016,SC,11.2,33.998821303000454,-81.04537120699968,17765.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,33.0,2581.0,Male
8818,1970-01-01 00:00:00.000002012,OH,16.1,40.06021014100048,-82.40426005599966,54212.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,38.0,587.0,Non-Hispanic White
8819,1970-01-01 00:00:00.000002008,NM,4.4,34.52088095200048,-106.24058098499967,137.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,11.0,616.0,Asian/Pacific Islander
8820,1970-01-01 00:00:00.000002010,AK,22.7,64.84507995700051,-147.72205903599973,3624.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,51.0,1673.0,36 - 47
8821,1970-01-01 00:00:00.000002012,CT,16.0,41.56266102000046,-72.64984095199964,10748.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,24.0,1043.0,Female
8822,1970-01-01 00:00:00.000002008,LA,14.7,31.31266064400046,-92.44568007099969,15082.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,22.0,1697.0,Female
8823,1970-01-01 00:00:00.000002008,MO,16.9,38.635790776000476,-92.56630005299968,10760.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,18.0,532.0,48 - 59
8824,1970-01-01 00:00:00.000002010,DE,21.3,39.008830667000495,-75.57774116799965,1825.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,43.0,1046.0,48 - 59
8825,1970-01-01 00:00:00.000002012,FL,8.9,28.932040377000476,-81.92896053899966,451.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,30.0,1112.0,American Indian/Alaska Native
8826,1970-01-01 00:00:00.000002012,LA,14.9,31.31266064400046,-92.44568007099969,15565.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,22.0,1697.0,Non-Hispanic Black
8827,1970-01-01 00:00:00.000002016,AR,15.3,34.74865012400045,-92.27449074299966,23647.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,15.0,998.0,Total
8828,1970-01-01 00:00:00.000002010,NC,13.1,35.466220975000454,-79.15925046299964,19791.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,37.0,2390.0,18 - 23
8829,1970-01-01 00:00:00.000002008,CT,15.8,41.56266102000046,-72.64984095199964,18325.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,24.0,1043.0,Total
8830,1970-01-01 00:00:00.000002012,WI,15.8,44.39319117400049,-89.81637074199966,9975.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,41.0,3078.0,18 - 23
8831,1970-01-01 00:00:00.000002016,ME,19.0,45.254228894000505,-68.98503133599962,168.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,49.0,1725.0,American Indian/Alaska Native
8832,1970-01-01 00:00:00.000002014,HI,9.4,21.304850435000446,-157.85774940299973,3924.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,4.0,1657.0,12 - 17
8833,1970-01-01 00:00:00.000002016,GA,7.8,32.83968109300048,-83.62758034599966,11888.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,31.0,1149.0,3 - 5
8834,1970-01-01 00:00:00.000002010,MA,10.0,42.27687047000046,-72.08269067499964,778.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,25.0,1919.0,3 - 5
8835,1970-01-01 00:00:00.000002016,MN,16.0,46.35564873600049,-94.79420050299967,17806.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,1.0,392.0,Non-Hispanic White
8836,1970-01-01 00:00:00.000002014,MN,14.9,46.35564873600049,-94.79420050299967,18750.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,1.0,392.0,Non-Hispanic White
8837,1970-01-01 00:00:00.000002010,WA,19.1,47.52227862900048,-120.47001078999972,20906.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,6.0,2956.0,48 - 59
8838,1970-01-01 00:00:00.000002012,OK,12.2,35.47203135600046,-97.52107021399968,5155.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,20.0,712.0,Non-Hispanic Black
8839,1970-01-01 00:00:00.000002016,CO,8.6,38.843840757000464,-106.13361092099967,6915.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,9.0,1398.0,18 - 23
8840,1970-01-01 00:00:00.000002016,WA,17.1,47.52227862900048,-120.47001078999972,69870.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,6.0,2956.0,Total
8841,1970-01-01 00:00:00.000002010,NJ,19.0,40.13057004800049,-74.27369128799967,13568.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,46.0,489.0,18 - 23
8842,1970-01-01 00:00:00.000002012,MD,15.6,39.29058096400047,-76.60926011099963,270.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,45.0,1857.0,American Indian/Alaska Native
8843,1970-01-01 00:00:00.000002010,MN,13.4,46.35564873600049,-94.79420050299967,29432.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,1.0,392.0,Male
8844,1970-01-01 00:00:00.000002012,KY,11.8,37.645970271000465,-84.77497104799966,18217.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,36.0,235.0,Non-Hispanic White
8845,1970-01-01 00:00:00.000002008,MN,14.6,46.35564873600049,-94.79420050299967,10671.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,1.0,392.0,Non-Hispanic Black
8846,1970-01-01 00:00:00.000002014,NJ,12.0,40.13057004800049,-74.27369128799967,308.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,46.0,489.0,American Indian/Alaska Native
8847,1970-01-01 00:00:00.000002010,MO,17.0,38.635790776000476,-92.56630005299968,11852.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,18.0,532.0,48 - 59
8848,1970-01-01 00:00:00.000002012,IL,12.1,40.48501028300046,-88.99771017799969,46768.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,34.0,1795.0,Male
8849,1970-01-01 00:00:00.000002014,WA,9.7,47.52227862900048,-120.47001078999972,20450.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,6.0,2956.0,6 - 11
8850,1970-01-01 00:00:00.000002014,AK,29.6,64.84507995700051,-147.72205903599973,1664.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,51.0,1673.0,American Indian/Alaska Native
8851,1970-01-01 00:00:00.000002016,DC,10.4,38.89037138500049,-77.03196112699965,1841.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,44.0,1049.0,Female
8852,1970-01-01 00:00:00.000002008,ID,16.2,43.682630005000476,-114.3637300419997,3571.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,5.0,1687.0,48 - 59
8853,1970-01-01 00:00:00.000002016,KY,17.2,37.645970271000465,-84.77497104799966,3275.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,36.0,235.0,Hispanic
8854,1970-01-01 00:00:00.000002010,NE,16.5,41.6410409880005,-99.36572062299967,6907.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,19.0,2243.0,Non-Hispanic White
8855,1970-01-01 00:00:00.000002008,OR,9.4,44.56744942400047,-120.15503132599969,1282.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,12.0,2452.0,Asian/Pacific Islander
